n anno mese giorno hum_int hum_corrected RH_raw RH_true temp_int temp_corr
416 2022 12 21 29309.40 159.761695 1508 49.25 6139 21.79
417 2022 12 21 29310.40 160.162223 1508 49.25 6138 21.78
418 2022 12 21 29310.40 160.562756 1508 49.25 6139 21.79
419 2022 12 21 29311.40 160.963284 1508 49.25 6139 21.79
420 2022 12 21 29311.40 161.363792 1509 49.28 6140 21.80
421 2022 12 21 29311.40 161.764341 1508 49.25 6138 21.78
422 2022 12 21 29312.40 162.164902 1508 49.25 6138 21.78
423 2022 12 21 29312.00 162.165482 1508 49.25 6139 21.79
424 2022 12 21 29313.00 162.566005 1508 49.25 6140 21.80
425 2022 12 21 29313.00 162.966254 1508 49.25 6140 21.80
426 2022 12 21 29313.00 163.366840 1508 49.25 6138 21.78
427 2022 12 21 29314.00 163.767114 1508 49.25 6139 21.79
428 2022 12 21 29314.00 164.167881 1508 49.25 6139 21.79
429 2022 12 21 29314.40 164.567881 1508 49.25 6140 21.80
430 2022 12 21 29315.40 164.968733 1509 49.28 6139 21.79
431 2022 12 21 29315.40 165.368991 1508 49.25 6140 21.80
432 2022 12 21 29315.40 165.769257 1508 49.25 6138 21.78
433 2022 12 21 29316.40 166.169538 1508 49.25 6138 21.78
434 2022 12 21 29316.40 166.569695 1508 49.25 6139 21.79
435 2022 12 21 29317.40 166.970031 1508 49.25 6138 21.78
436 2022 12 21 29317.40 167.370431 1508 49.25 6139 21.79
437 2022 12 21 29317.40 167.770725 1509 49.28 6139 21.79
438 2022 12 21 29318.40 168.171015 1508 49.25 6140 21.80
439 2022 12 21 29318.40 168.571388 1509 49.28 6138 21.78
440 2022 12 21 29319.40 168.971696 1509 49.28 6139 21.79
441 2022 12 21 29319.40 169.371976 1509 49.28 6139 21.79
442 2022 12 21 29319.40 169.772271 1509 49.28 6139 21.79
443 2022 12 21 29320.40 170.172697 1509 49.28 6139 21.79
444 2022 12 21 29320.00 170.173213 1510 49.31 6138 21.78
445 2022 12 21 29321.00 170.573777 1509 49.28 6139 21.79
446 2022 12 21 29321.00 170.974113 1509 49.28 6138 21.78
447 2022 12 21 29321.00 171.374717 1509 49.28 6138 21.78
448 2022 12 21 29322.00 171.775280 1509 49.28 6138 21.78
449 2022 12 21 29322.00 172.175848 1510 49.31 6138 21.78
450 2022 12 21 29322.40 172.575848 1510 49.31 6139 21.79
451 2022 12 21 29323.40 172.976506 1510 49.31 6140 21.80
452 2022 12 21 29323.40 173.377072 1510 49.31 6139 21.79
453 2022 12 21 29323.40 173.777429 1509 49.28 6138 21.78
454 2022 12 21 29324.40 174.177659 1509 49.28 6138 21.78
455 2022 12 21 29324.40 174.577940 1510 49.31 6138 21.78
456 2022 12 21 29325.40 174.978413 1510 49.31 6138 21.78
457 2022 12 21 29325.40 175.378962 1510 49.31 6138 21.78
458 2022 12 21 29325.40 175.779574 1510 49.31 6138 21.78
459 2022 12 21 29326.40 176.180054 1509 49.28 6138 21.78
460 2022 12 21 29326.40 176.580696 1510 49.31 6138 21.78
461 2022 12 21 29327.40 176.981334 1510 49.31 6139 21.79
462 2022 12 21 29327.40 177.381980 1510 49.31 6138 21.78
463 2022 12 21 29327.40 177.782643 1510 49.31 6138 21.78
464 2022 12 21 29328.40 178.183233 1510 49.31 6138 21.78
465 2022 12 21 29328.40 178.583849 1510 49.31 6138 21.78
466 2022 12 21 29329.40 178.984150 1510 49.31 6139 21.79
467 2022 12 21 29329.00 178.984814 1509 49.28 6138 21.78
468 2022 12 21 29329.00 179.385489 1509 49.28 6139 21.79
469 2022 12 21 29330.00 179.785817 1510 49.31 6138 21.78
470 2022 12 21 29330.00 180.186500 1509 49.28 6138 21.78
471 2022 12 21 29331.00 180.586758 1509 49.28 6139 21.79
472 2022 12 21 29331.00 180.987050 1509 49.28 6139 21.79
473 2022 12 21 29331.40 181.387050 1509 49.28 6139 21.79
474 2022 12 21 29331.40 181.787559 1509 49.28 6138 21.78
475 2022 12 21 29332.40 182.187953 1509 49.28 6139 21.79
476 2022 12 21 29332.40 182.588209 1509 49.28 6139 21.79
477 2022 12 21 29333.40 182.988673 1509 49.28 6139 21.79
478 2022 12 21 29333.40 183.389194 1509 49.28 6138 21.78
479 2022 12 21 29333.40 183.789580 1509 49.28 6138 21.78
480 2022 12 21 29334.40 184.190037 1509 49.28 6139 21.79
481 2022 12 21 29334.40 184.590504 1509 49.28 6138 21.78
482 2022 12 21 29335.40 184.990928 1509 49.28 6138 21.78
483 2022 12 21 29335.40 185.391160 1509 49.28 6139 21.79
484 2022 12 21 29335.40 185.791666 1509 49.28 6139 21.79
485 2022 12 21 29336.40 186.192197 1508 49.25 6140 21.80
486 2022 12 21 29336.40 186.592702 1509 49.28 6140 21.80
487 2022 12 21 29337.40 186.993165 1509 49.28 6140 21.80
488 2022 12 21 29337.00 186.993382 1509 49.28 6140 21.80
489 2022 12 21 29337.00 187.393841 1509 49.28 6139 21.79
490 2022 12 21 29338.00 187.794248 1509 49.28 6139 21.79
491 2022 12 21 29338.00 188.194782 1510 49.31 6140 21.80
492 2022 12 21 29339.00 188.595321 1509 49.28 6140 21.80
493 2022 12 21 29339.00 188.995869 1510 49.31 6140 21.80
494 2022 12 21 29339.40 189.395869 1509 49.28 6141 21.81
495 2022 12 21 29339.40 189.796390 1510 49.32 6140 21.80
496 2022 12 21 29340.40 190.196610 1509 49.28 6140 21.80
497 2022 12 21 29340.40 190.596837 1509 49.28 6141 21.81
498 2022 12 21 29341.40 190.997046 1509 49.28 6140 21.80
499 2022 12 21 29341.40 191.397260 1510 49.31 6140 21.80
500 2022 12 21 29341.40 191.797476 1509 49.28 6141 21.81
501 2022 12 21 29342.40 192.197693 1510 49.32 6141 21.81
502 2022 12 21 29342.40 192.597913 1510 49.32 6142 21.82
503 2022 12 21 29343.40 192.998135 1510 49.32 6141 21.81
504 2022 12 21 29343.40 193.398375 1510 49.32 6142 21.82
505 2022 12 21 29343.40 193.798593 1510 49.32 6141 21.81
506 2022 12 21 29344.40 194.198815 1510 49.32 6141 21.81
507 2022 12 21 29344.40 194.599040 1509 49.28 6142 21.82
508 2022 12 21 29345.40 194.999269 1509 49.28 6141 21.81
509 2022 12 21 29345.40 195.399797 1509 49.28 6142 21.82
510 2022 12 21 29345.00 195.400453 1510 49.32 6142 21.82
511 2022 12 21 29346.00 195.801098 1510 49.32 6142 21.82
512 2022 12 21 29346.00 196.201301 1510 49.32 6142 21.82
513 2022 12 21 29347.00 196.601935 1510 49.32 6142 21.82
514 2022 12 21 29347.00 197.002562 1509 49.28 6142 21.82
515 2022 12 21 29347.00 197.403136 1510 49.32 6142 21.82
516 2022 12 21 29347.40 197.803136 1510 49.32 6142 21.82
517 2022 12 21 29348.40 198.203443 1510 49.32 6143 21.83
518 2022 12 21 29348.40 198.603772 1510 49.32 6142 21.82
519 2022 12 21 29349.40 199.004211 1510 49.32 6143 21.83
520 2022 12 21 29349.40 199.404642 1510 49.32 6142 21.82
521 2022 12 21 29349.40 199.804813 1510 49.32 6143 21.83
522 2022 12 21 29350.40 200.205256 1510 49.32 6142 21.82
523 2022 12 21 29350.40 200.605719 1509 49.28 6142 21.82
524 2022 12 21 29351.40 201.006133 1510 49.32 6142 21.82
525 2022 12 21 29351.40 201.406634 1510 49.32 6142 21.82
526 2022 12 21 29351.40 201.807125 1510 49.32 6143 21.83
527 2022 12 21 29352.40 202.207590 1510 49.32 6142 21.82
528 2022 12 21 29352.40 202.608099 1510 49.32 6143 21.83
529 2022 12 21 29353.40 203.008658 1510 49.32 6144 21.84
530 2022 12 21 29353.40 203.408907 1509 49.29 6143 21.83
531 2022 12 21 29353.00 203.409432 1509 49.29 6143 21.83
532 2022 12 21 29354.00 203.809672 1509 49.29 6144 21.84
533 2022 12 21 29354.00 204.209943 1510 49.32 6144 21.84
534 2022 12 21 29355.00 204.610446 1509 49.29 6143 21.83
535 2022 12 21 29355.00 205.010999 1509 49.29 6143 21.83
536 2022 12 21 29355.00 205.411216 1509 49.29 6144 21.84
537 2022 12 21 29355.40 205.811216 1509 49.29 6143 21.83
538 2022 12 21 29356.40 206.211805 1509 49.29 6142 21.82
539 2022 12 21 29356.40 206.612371 1508 49.25 6144 21.84
540 2022 12 21 29357.40 207.012961 1508 49.26 6144 21.84
541 2022 12 21 29357.40 207.413206 1508 49.26 6143 21.83
542 2022 12 21 29357.40 207.813358 1508 49.25 6143 21.83
543 2022 12 21 29358.40 208.213517 1508 49.25 6144 21.84
544 2022 12 21 29358.40 208.614116 1508 49.26 6143 21.83
545 2022 12 21 29359.40 209.014742 1508 49.25 6144 21.84
546 2022 12 21 29359.40 209.415356 1508 49.26 6144 21.84
547 2022 12 21 29359.40 209.815681 1508 49.26 6144 21.84
548 2022 12 21 29360.40 210.216310 1507 49.22 6144 21.84
549 2022 12 21 29360.40 210.616466 1508 49.26 6143 21.83
550 2022 12 21 29361.40 211.016666 1508 49.25 6143 21.83
551 2022 12 21 29361.40 211.417286 1507 49.22 6144 21.84
552 2022 12 21 29361.40 211.817894 1507 49.22 6144 21.84
553 2022 12 21 29362.00 211.818649 1507 49.22 6145 21.85
554 2022 12 21 29362.00 212.218925 1507 49.23 6144 21.84
555 2022 12 21 29363.00 212.619421 1507 49.22 6144 21.84
556 2022 12 21 29363.00 213.019965 1507 49.22 6144 21.84
557 2022 12 21 29364.00 213.420518 1507 49.22 6144 21.84
558 2022 12 21 29364.00 213.820885 1506 49.19 6146 21.86
559 2022 12 21 29364.40 214.220885 1507 49.23 6144 21.84
560 2022 12 21 29364.40 214.621560 1507 49.22 6144 21.84
561 2022 12 21 29365.40 215.022137 1507 49.22 6145 21.85
562 2022 12 21 29365.40 215.422829 1506 49.19 6145 21.85
563 2022 12 21 29366.40 215.823433 1506 49.19 6145 21.85
564 2022 12 21 29366.40 216.224047 1506 49.19 6145 21.85
565 2022 12 21 29366.40 216.624495 1506 49.19 6145 21.85
566 2022 12 21 29367.40 217.024844 1506 49.19 6145 21.85
567 2022 12 21 29367.40 217.425344 1506 49.19 6145 21.85
568 2022 12 21 29368.40 217.825760 1506 49.19 6145 21.85
569 2022 12 21 29368.40 218.226110 1506 49.19 6145 21.85
570 2022 12 21 29368.40 218.626645 1506 49.19 6145 21.85
571 2022 12 21 29369.40 219.027183 1506 49.19 6144 21.84
572 2022 12 21 29369.40 219.427710 1506 49.19 6145 21.85
573 2022 12 21 29370.40 219.827976 1506 49.19 6144 21.84
574 2022 12 21 29370.40 220.228570 1506 49.19 6144 21.84
575 2022 12 21 29370.00 220.229040 1506 49.19 6145 21.85
576 2022 12 21 29371.00 220.629569 1506 49.19 6145 21.85
577 2022 12 21 29371.00 221.030033 1506 49.19 6144 21.84
578 2022 12 21 29372.00 221.430640 1506 49.19 6145 21.85
579 2022 12 21 29372.00 221.831062 1506 49.19 6145 21.85
580 2022 12 21 29372.00 222.231716 1505 49.16 6145 21.85
581 2022 12 21 29372.40 222.631716 1505 49.16 6144 21.84
582 2022 12 21 29373.40 223.032418 1506 49.19 6145 21.85
583 2022 12 21 29373.40 223.432861 1506 49.19 6144 21.84
584 2022 12 21 29374.40 223.833481 1505 49.16 6145 21.85
585 2022 12 21 29374.40 224.234070 1506 49.19 6145 21.85
586 2022 12 21 29374.40 224.634592 1505 49.16 6145 21.85
587 2022 12 21 29375.40 225.035018 1505 49.16 6145 21.85
588 2022 12 21 29375.40 225.435498 1505 49.16 6144 21.84
589 2022 12 21 29376.40 225.835798 1505 49.16 6144 21.84
590 2022 12 21 29376.40 226.236316 1505 49.16 6144 21.84
591 2022 12 21 29376.40 226.636835 1505 49.16 6144 21.84
592 2022 12 21 29377.40 227.037379 1506 49.19 6143 21.83
593 2022 12 21 29377.40 227.437997 1505 49.16 6144 21.84
594 2022 12 21 29378.40 227.838501 1506 49.19 6144 21.84
595 2022 12 21 29378.40 228.239126 1505 49.16 6144 21.84
596 2022 12 21 29378.00 228.239790 1505 49.16 6143 21.83
597 2022 12 21 29379.00 228.640411 1505 49.16 6144 21.84
598 2022 12 21 29379.00 229.040974 1505 49.16 6143 21.83
599 2022 12 21 29380.00 229.441579 1505 49.16 6143 21.83
600 2022 12 21 29380.00 229.842221 1505 49.16 6143 21.83
601 2022 12 21 29380.00 230.242859 1505 49.16 6144 21.84
602 2022 12 21 29380.40 230.642859 1505 49.16 6143 21.83
603 2022 12 21 29381.40 231.043622 1505 49.16 6144 21.84
604 2022 12 21 29381.40 231.444301 1504 49.13 6144 21.84
605 2022 12 21 29382.40 231.844654 1505 49.16 6144 21.84
606 2022 12 21 29382.40 232.245344 1504 49.13 6144 21.84
607 2022 12 21 29382.40 232.646059 1505 49.16 6144 21.84
608 2022 12 21 29383.40 233.046447 1505 49.16 6142 21.82
609 2022 12 21 29383.40 233.447152 1505 49.16 6142 21.82
610 2022 12 21 29384.40 233.847897 1504 49.13 6142 21.82
611 2022 12 21 29384.40 234.248284 1505 49.16 6143 21.83
612 2022 12 21 29384.40 234.648989 1505 49.16 6142 21.82
613 2022 12 21 29385.40 235.049715 1504 49.13 6142 21.82
614 2022 12 21 29385.40 235.450302 1504 49.13 6140 21.80
615 2022 12 21 29386.40 235.850753 1504 49.12 6140 21.80
616 2022 12 21 29386.40 236.251110 1505 49.16 6141 21.81
617 2022 12 21 29386.00 236.251701 1505 49.16 6140 21.80
618 2022 12 21 29387.00 236.652248 1505 49.16 6141 21.81
619 2022 12 21 29387.00 237.052834 1505 49.16 6140 21.80
620 2022 12 21 29388.00 237.453416 1506 49.19 6140 21.80
621 2022 12 21 29388.00 237.854027 1505 49.16 6141 21.81
622 2022 12 21 29388.00 238.254639 1506 49.19 6142 21.82
623 2022 12 21 29388.40 238.654639 1506 49.19 6141 21.81
624 2022 12 21 29389.40 239.055286 1505 49.16 6140 21.80
625 2022 12 21 29389.40 239.455909 1506 49.19 6141 21.81
626 2022 12 21 29390.40 239.856524 1506 49.19 6141 21.81
627 2022 12 21 29390.40 240.257164 1506 49.19 6141 21.81
628 2022 12 21 29390.40 240.657468 1506 49.19 6141 21.81
629 2022 12 21 29391.40 241.057734 1506 49.19 6141 21.81
630 2022 12 21 29391.40 241.457997 1506 49.19 6140 21.80
631 2022 12 21 29392.40 241.858275 1506 49.19 6140 21.80
632 2022 12 21 29392.40 242.258596 1506 49.19 6142 21.82
633 2022 12 21 29392.40 242.658942 1506 49.19 6141 21.81
634 2022 12 21 29393.40 243.059339 1506 49.19 6142 21.82
635 2022 12 21 29393.40 243.459699 1506 49.19 6142 21.82
636 2022 12 21 29394.40 243.860069 1506 49.19 6142 21.82
637 2022 12 21 29394.40 244.260744 1506 49.19 6141 21.81
638 2022 12 21 29394.40 244.661563 1506 49.19 6140 21.80
639 2022 12 21 29395.40 245.061903 1506 49.19 6140 21.80
640 2022 12 21 29395.00 245.062701 1506 49.19 6141 21.81
641 2022 12 21 29396.00 245.463389 1506 49.19 6140 21.80
642 2022 12 21 29396.00 245.864038 1506 49.19 6141 21.81
643 2022 12 21 29396.00 246.264629 1506 49.19 6141 21.81
644 2022 12 21 29397.00 246.664986 1506 49.19 6141 21.81
645 2022 12 21 29397.00 247.065367 1506 49.19 6141 21.81
646 2022 12 21 29397.40 247.465367 1506 49.19 6140 21.80
647 2022 12 21 29398.40 247.865893 1506 49.19 6140 21.80
648 2022 12 21 29398.40 248.266334 1507 49.22 6140 21.80
649 2022 12 21 29398.40 248.666732 1507 49.22 6140 21.80
650 2022 12 21 29399.40 249.067065 1507 49.22 6141 21.81
651 2022 12 21 29399.40 249.467671 1507 49.22 6141 21.81
652 2022 12 21 29400.40 249.868020 1507 49.22 6140 21.80
653 2022 12 21 29400.40 250.268306 1507 49.22 6140 21.80
654 2022 12 21 29400.40 250.668656 1508 49.25 6140 21.80
655 2022 12 21 29401.40 251.068968 1507 49.22 6140 21.80
656 2022 12 21 29401.40 251.469205 1507 49.22 6140 21.80
657 2022 12 21 29402.40 251.869570 1507 49.22 6140 21.80
658 2022 12 21 29402.40 252.269997 1508 49.25 6140 21.80
659 2022 12 21 29402.40 252.670226 1508 49.25 6140 21.80
660 2022 12 21 29403.40 253.070455 1508 49.25 6139 21.79
661 2022 12 21 29403.00 253.070681 1508 49.25 6140 21.80
662 2022 12 21 29404.00 253.470910 1508 49.25 6140 21.80
663 2022 12 21 29404.00 253.871135 1508 49.25 6140 21.80
664 2022 12 21 29404.00 254.271380 1508 49.25 6140 21.80
665 2022 12 21 29405.00 254.671610 1508 49.25 6140 21.80
666 2022 12 21 29405.00 255.072159 1508 49.25 6139 21.79
667 2022 12 21 29405.40 255.472159 1508 49.25 6139 21.79
668 2022 12 21 29406.40 255.872412 1508 49.25 6140 21.80
669 2022 12 21 29406.40 256.272653 1508 49.25 6139 21.79
670 2022 12 21 29406.40 256.673149 1509 49.28 6140 21.80
671 2022 12 21 29407.40 257.073588 1508 49.25 6140 21.80
672 2022 12 21 29407.40 257.473805 1509 49.28 6140 21.80
673 2022 12 21 29408.40 257.874369 1509 49.28 6139 21.79
674 2022 12 21 29408.40 258.274894 1509 49.28 6140 21.80
675 2022 12 21 29408.40 258.675113 1508 49.25 6140 21.80
676 2022 12 21 29409.40 259.075408 1508 49.25 6141 21.81
677 2022 12 21 29409.40 259.475939 1508 49.25 6139 21.79
678 2022 12 21 29410.40 259.876152 1509 49.28 6140 21.80
679 2022 12 21 29410.40 260.276767 1509 49.28 6140 21.80
680 2022 12 21 29410.40 260.677341 1509 49.28 6140 21.80
681 2022 12 21 29411.40 261.077609 1509 49.28 6140 21.80
682 2022 12 21 29411.40 261.478110 1509 49.28 6140 21.80
683 2022 12 21 29412.00 261.478333 1509 49.28 6140 21.80
684 2022 12 21 29412.00 261.878501 1508 49.25 6140 21.80
685 2022 12 21 29412.00 262.278876 1509 49.28 6140 21.80
686 2022 12 21 29413.00 262.679362 1509 49.28 6141 21.81
687 2022 12 21 29413.00 263.080078 1508 49.25 6140 21.80
688 2022 12 21 29414.00 263.480385 1508 49.25 6141 21.81
689 2022 12 21 29414.40 263.880385 1508 49.25 6141 21.81
690 2022 12 21 29414.40 264.281249 1508 49.25 6141 21.81
691 2022 12 21 29414.40 264.681639 1508 49.25 6141 21.81
692 2022 12 21 29415.40 265.082106 1509 49.28 6141 21.81
693 2022 12 21 29415.40 265.482465 1508 49.25 6141 21.81
694 2022 12 21 29416.40 265.882769 1508 49.25 6142 21.82
695 2022 12 21 29416.40 266.283282 1508 49.25 6142 21.82
696 2022 12 21 29416.40 266.683852 1508 49.25 6142 21.82
697 2022 12 21 29417.40 267.084389 1508 49.25 6142 21.82
698 2022 12 21 29417.40 267.485031 1508 49.25 6142 21.82
699 2022 12 21 29418.40 267.885499 1508 49.25 6142 21.82
700 2022 12 21 29418.40 268.286026 1508 49.25 6142 21.82
701 2022 12 21 29418.40 268.686548 1508 49.25 6141 21.81
702 2022 12 21 29419.40 269.087104 1507 49.22 6142 21.82
703 2022 12 21 29419.40 269.487682 1508 49.25 6141 21.81
704 2022 12 21 29420.00 269.488353 1507 49.22 6142 21.82
705 2022 12 21 29420.00 269.888978 1507 49.22 6142 21.82
706 2022 12 21 29420.00 270.289589 1507 49.22 6142 21.82
707 2022 12 21 29421.00 270.690227 1507 49.22 6142 21.82
708 2022 12 21 29421.00 271.090719 1507 49.22 6142 21.82
709 2022 12 21 29422.00 271.491294 1507 49.22 6142 21.82
710 2022 12 21 29422.40 271.891294 1506 49.19 6142 21.82
711 2022 12 21 29422.40 272.292116 1507 49.22 6143 21.83
712 2022 12 21 29422.40 272.692483 1507 49.22 6144 21.84
713 2022 12 21 29423.40 273.093039 1506 49.19 6142 21.82
714 2022 12 21 29423.40 273.493251 1506 49.19 6142 21.82
715 2022 12 21 29424.40 273.893694 1506 49.19 6141 21.81
716 2022 12 21 29424.40 274.294301 1506 49.19 6142 21.82
717 2022 12 21 29424.40 274.694911 1506 49.19 6141 21.81
718 2022 12 21 29425.40 275.095476 1506 49.19 6142 21.82
719 2022 12 21 29425.40 275.495936 1506 49.19 6142 21.82
720 2022 12 21 29426.40 275.896420 1505 49.16 6140 21.80
721 2022 12 21 29426.40 276.296942 1506 49.19 6142 21.82
722 2022 12 21 29426.40 276.697187 1505 49.16 6142 21.82
723 2022 12 21 29427.40 277.097397 1506 49.19 6140 21.80
724 2022 12 21 29427.40 277.497763 1506 49.19 6140 21.80
725 2022 12 21 29428.40 277.898155 1506 49.19 6140 21.80
726 2022 12 21 29428.00 277.898656 1506 49.19 6140 21.80
727 2022 12 21 29428.00 278.299043 1505 49.16 6142 21.82
728 2022 12 21 29429.00 278.699495 1506 49.19 6141 21.81
729 2022 12 21 29429.00 279.099965 1506 49.19 6142 21.82
730 2022 12 21 29430.00 279.500437 1506 49.19 6142 21.82
731 2022 12 21 29430.00 279.900858 1506 49.19 6141 21.81
732 2022 12 21 29430.40 280.300858 1505 49.16 6142 21.82
733 2022 12 21 29430.40 280.701373 1506 49.19 6141 21.81
734 2022 12 21 29431.40 281.101863 1505 49.16 6141 21.81
735 2022 12 21 29431.40 281.502381 1505 49.16 6141 21.81
736 2022 12 21 29432.40 281.902537 1506 49.19 6141 21.81
737 2022 12 21 29432.40 282.303045 1505 49.16 6141 21.81
738 2022 12 21 29432.40 282.703274 1506 49.19 6142 21.82
739 2022 12 21 29433.40 283.103534 1506 49.19 6142 21.82
740 2022 12 21 29433.40 283.504061 1506 49.19 6142 21.82
741 2022 12 21 29434.40 283.904466 1506 49.19 6142 21.82
742 2022 12 21 29434.40 284.304725 1506 49.19 6142 21.82
743 2022 12 21 29434.40 284.705019 1506 49.19 6142 21.82
744 2022 12 21 29435.40 285.105370 1506 49.19 6142 21.82
745 2022 12 21 29435.40 285.505568 1506 49.19 6143 21.83
746 2022 12 21 29436.40 285.905926 1506 49.19 6142 21.82
747 2022 12 21 29436.40 286.306369 1506 49.19 6142 21.82
748 2022 12 21 29436.00 286.306772 1506 49.19 6144 21.84
749 2022 12 21 29437.00 286.707195 1506 49.19 6142 21.82
750 2022 12 21 29437.00 287.107606 1506 49.19 6143 21.83
751 2022 12 21 29438.00 287.508083 1506 49.19 6144 21.84
752 2022 12 21 29438.00 287.908286 1506 49.19 6144 21.84
753 2022 12 21 29438.00 288.308733 1506 49.19 6143 21.83
754 2022 12 21 29438.40 288.708733 1506 49.19 6144 21.84
755 2022 12 21 29439.40 289.109261 1505 49.16 6143 21.83
756 2022 12 21 29439.40 289.509775 1506 49.19 6144 21.84
757 2022 12 21 29440.40 289.910155 1506 49.19 6144 21.84
758 2022 12 21 29440.40 290.310685 1506 49.19 6144 21.84
759 2022 12 21 29440.40 290.710920 1505 49.16 6144 21.84
760 2022 12 21 29441.40 291.111382 1505 49.16 6144 21.84
761 2022 12 21 29441.40 291.511797 1505 49.16 6145 21.85
762 2022 12 21 29442.40 291.912331 1505 49.16 6145 21.85
763 2022 12 21 29442.40 292.312879 1505 49.16 6145 21.85
764 2022 12 21 29442.40 292.713192 1505 49.16 6145 21.85
765 2022 12 21 29443.40 293.113575 1505 49.16 6145 21.85
766 2022 12 21 29443.40 293.513988 1504 49.13 6145 21.85
767 2022 12 21 29444.40 293.914370 1504 49.13 6144 21.84
768 2022 12 21 29444.40 294.314809 1505 49.16 6144 21.84
769 2022 12 21 29444.00 294.315260 1504 49.13 6145 21.85
770 2022 12 21 29445.00 294.715714 1504 49.13 6146 21.86
771 2022 12 21 29445.00 295.116228 1504 49.13 6145 21.85
772 2022 12 21 29446.00 295.516725 1504 49.13 6145 21.85
773 2022 12 21 29446.00 295.917222 1505 49.16 6145 21.85
774 2022 12 21 29446.00 296.317675 1505 49.16 6145 21.85
775 2022 12 21 29446.40 296.717675 1504 49.13 6145 21.85
776 2022 12 21 29447.40 297.117950 1505 49.16 6146 21.86
777 2022 12 21 29447.40 297.518463 1505 49.16 6145 21.85
778 2022 12 21 29448.40 297.918981 1505 49.16 6145 21.85
779 2022 12 21 29448.40 298.319391 1505 49.16 6146 21.86
780 2022 12 21 29448.40 298.719889 1505 49.16 6145 21.85
781 2022 12 21 29449.40 299.120424 1504 49.13 6146 21.86
782 2022 12 21 29449.40 299.520981 1505 49.16 6145 21.85
783 2022 12 21 29450.40 299.921529 1505 49.16 6145 21.85
784 2022 12 21 29450.40 300.322093 1505 49.16 6145 21.85
785 2022 12 21 29450.40 300.722633 1504 49.13 6145 21.85
786 2022 12 21 29451.40 301.123217 1505 49.16 6146 21.86
787 2022 12 21 29451.40 301.523640 1505 49.16 6146 21.86
788 2022 12 21 29452.40 301.923931 1505 49.16 6145 21.85
789 2022 12 21 29452.40 302.324298 1505 49.16 6145 21.85
790 2022 12 21 29452.40 302.724710 1505 49.16 6145 21.85
791 2022 12 21 29453.00 302.725084 1505 49.16 6146 21.86
792 2022 12 21 29453.00 303.125527 1504 49.13 6145 21.85
793 2022 12 21 29454.00 303.525986 1505 49.16 6145 21.85
794 2022 12 21 29454.00 303.926450 1505 49.16 6146 21.86
795 2022 12 21 29454.00 304.326922 1505 49.16 6146 21.86
